15.4116 	INFO 	Loaded monitor calibration from ['2020_06_22 15:24']
22.5693 	EXP 	dot0: fillColor = 'red'
22.5693 	EXP 	dot0: borderColor = 'red'
22.5693 	EXP 	dot1: fillColor = 'green'
22.5693 	EXP 	dot1: borderColor = 'green'
22.5693 	EXP 	dot2: fillColor = 'blue'
22.5693 	EXP 	dot2: borderColor = 'blue'
22.5693 	EXP 	dot3: fillColor = 'yellow'
22.5693 	EXP 	dot3: borderColor = 'yellow'
22.5693 	EXP 	dot4: fillColor = 'magenta'
22.5693 	EXP 	dot4: borderColor = 'magenta'
22.5693 	EXP 	mem_fix: autoDraw = True
22.5693 	EXP 	memCircle: autoDraw = True
22.5693 	EXP 	test_circle: autoDraw = True
22.5693 	EXP 	dot0: autoDraw = True
22.5693 	EXP 	dot1: autoDraw = True
22.5693 	EXP 	dot2: autoDraw = True
22.5693 	EXP 	dot3: autoDraw = True
22.5693 	EXP 	dot4: autoDraw = True
22.5897 	WARNING 	t of last frame was 20.32ms (=1/49)
22.6099 	WARNING 	t of last frame was 20.28ms (=1/49)
26.7461 	EXP 	Device response: <KeyPress from None: t=26.735615623998456, value=space, duration=None>
26.7490 	DATA 	Keypress: space
26.7596 	EXP 	mem_fix: autoDraw = False
26.7596 	EXP 	memCircle: autoDraw = False
26.7596 	EXP 	test_circle: autoDraw = False
26.7596 	EXP 	dot0: autoDraw = False
26.7596 	EXP 	dot1: autoDraw = False
26.7596 	EXP 	dot2: autoDraw = False
26.7596 	EXP 	dot3: autoDraw = False
26.7596 	EXP 	dot4: autoDraw = False
26.7596 	EXP 	delay_fix: autoDraw = True
26.8442 	EXP 	Device response: <KeyPress from None: t=26.735615623998456, value=space, duration=0.10404166701482609>
27.7606 	INFO 	Keyboard events cleared
27.7604 	EXP 	delay_fix: autoDraw = False
27.7604 	EXP 	delay_fix: autoDraw = False
27.7604 	EXP 	report_fix: autoDraw = True
27.7604 	EXP 	report_circle: autoDraw = True
28.4661 	EXP 	Device response: <KeyPress from None: t=28.455618749023415, value=space, duration=None>
28.4665 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
28.4704 	DATA 	Keypress: space
28.4777 	EXP 	report_fix: autoDraw = False
28.4777 	EXP 	report_circle: autoDraw = False
28.4777 	EXP 	ITI_fix: autoDraw = True
28.5856 	EXP 	Device response: <KeyPress from None: t=28.455618749023415, value=space, duration=0.1279833340086043>
29.4742 	INFO 	Keyboard events cleared
29.4741 	EXP 	ITI_fix: autoDraw = False
29.4741 	EXP 	ITI_fix: autoDraw = False
29.4741 	EXP 	dot0: fillColor = 'red'
29.4741 	EXP 	dot0: borderColor = 'red'
29.4741 	EXP 	dot1: fillColor = 'green'
29.4741 	EXP 	dot1: borderColor = 'green'
29.4741 	EXP 	dot2: fillColor = 'blue'
29.4741 	EXP 	dot2: borderColor = 'blue'
29.4741 	EXP 	dot3: fillColor = 'yellow'
29.4741 	EXP 	dot3: borderColor = 'yellow'
29.4741 	EXP 	dot4: fillColor = 'magenta'
29.4741 	EXP 	dot4: borderColor = 'magenta'
29.4741 	EXP 	mem_fix: autoDraw = True
29.4741 	EXP 	memCircle: autoDraw = True
29.4741 	EXP 	test_circle: autoDraw = True
29.4741 	EXP 	dot0: autoDraw = True
29.4741 	EXP 	dot1: autoDraw = True
29.4741 	EXP 	dot2: autoDraw = True
29.4741 	EXP 	dot3: autoDraw = True
29.4741 	EXP 	dot4: autoDraw = True
37.0027 	EXP 	Device response: <KeyPress from None: t=36.99949491600273, value=space, duration=None>
37.0060 	EXP 	mem_fix: autoDraw = False
37.0060 	EXP 	memCircle: autoDraw = False
37.0060 	EXP 	test_circle: autoDraw = False
37.0060 	EXP 	dot0: autoDraw = False
37.0060 	EXP 	dot1: autoDraw = False
37.0060 	EXP 	dot2: autoDraw = False
37.0060 	EXP 	dot3: autoDraw = False
37.0060 	EXP 	dot4: autoDraw = False
37.0060 	EXP 	delay_fix: autoDraw = True
37.0092 	DATA 	Keypress: space
37.0318 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
37.0694 	EXP 	Device response: <KeyPress from None: t=36.99949491600273, value=space, duration=0.05604220804525539>
38.0023 	INFO 	Keyboard events cleared
38.0022 	EXP 	delay_fix: autoDraw = False
38.0022 	EXP 	delay_fix: autoDraw = False
38.0022 	EXP 	report_fix: autoDraw = True
38.0022 	EXP 	report_circle: autoDraw = True
38.6744 	EXP 	Device response: <KeyPress from None: t=38.6635899580433, value=space, duration=None>
38.6776 	DATA 	Keypress: space
38.6862 	EXP 	report_fix: autoDraw = False
38.6862 	EXP 	report_circle: autoDraw = False
38.6863 	EXP 	WMpsilocybin_v1: status = STOPPED
38.6941 	INFO 	saved data to '/Users/calebjerinic-brodeur/Dropbox (ASU)/My Mac (Calebs-MacBook-Pro.local)/Documents/GitHub/WM_Psilocybin/data/964664_WMpsilocybin_v1_2026-01-12_15h31.43.531.csv'
38.6955 	INFO 	saved data to /Users/calebjerinic-brodeur/Dropbox (ASU)/My Mac (Calebs-MacBook-Pro.local)/Documents/GitHub/WM_Psilocybin/data/964664_WMpsilocybin_v1_2026-01-12_15h31.43.531.psydat
38.8011 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
